Energy(eV)+1j*SigmaT (microns) 	Weights
(8332111147.15845+5j)	(7.187522159309026+0j)
(7777913671.420322+5j)	(7.187522159309026+0j)
(7711823342.296687+5j)	(7.187522159309026+0j)
(8092837216.815634+5j)	(7.187522159309026+0j)
(8207807175.397532+5j)	(7.187522159309026+0j)
(7533021271.669161+5j)	(7.187522159309026+0j)
(8081815901.174606+5j)	(7.187522159309026+0j)
(8330963709.192169+5j)	(7.187522159309026+0j)
(8230061958.558282+5j)	(7.187522159309026+0j)
(8342576628.684503+5j)	(7.187522159309026+0j)
(7334077188.599281+5j)	(7.187522159309026+0j)
(7976835403.446329+5j)	(7.187522159309026+0j)
(7359652444.81579+5j)	(7.187522159309026+0j)
(8319815058.671728+5j)	(7.187522159309026+0j)
(8339192193.068964+5j)	(7.187522159309026+0j)
(7223775067.747631+5j)	(7.187522159309026+0j)
(8284172085.285278+5j)	(7.187522159309026+0j)
(7987490718.902155+5j)	(7.187522159309026+0j)
(7354708316.42507+5j)	(7.187522159309026+0j)
(8119074438.818857+5j)	(7.187522159309026+0j)
(7808622730.244362+5j)	(7.187522159309026+0j)
(7405685983.7887745+5j)	(7.187522159309026+0j)
(8015244915.553862+5j)	(7.187522159309026+0j)
(8203017064.408161+5j)	(7.187522159309026+0j)
(8098751063.022619+5j)	(7.187522159309026+0j)
(8176476080.014389+5j)	(7.187522159309026+0j)
(8340583937.23012+5j)	(7.187522159309026+0j)
(7982089551.715528+5j)	(7.187522159309026+0j)
(8342354272.317766+5j)	(7.187522159309026+0j)
(7097856471.234926+5j)	(7.187522159309026+0j)
(8202939719.672937+5j)	(7.187522159309026+0j)
(7022963375.746507+5j)	(7.187522159309026+0j)
(7440892194.471725+5j)	(7.187522159309026+0j)
(8148416035.286312+5j)	(7.187522159309026+0j)
(7843221652.270737+5j)	(7.187522159309026+0j)
(8209706718.641144+5j)	(7.187522159309026+0j)
(7918661678.859461+5j)	(7.187522159309026+0j)
(7970181215.8492565+5j)	(7.187522159309026+0j)
(7980546339.872309+5j)	(7.187522159309026+0j)
(7737002238.726854+5j)	(7.187522159309026+0j)
(7370079159.645565+5j)	(7.187522159309026+0j)
(8309512191.039309+5j)	(7.187522159309026+0j)
(8090015577.48838+5j)	(7.187522159309026+0j)
(8025013660.222248+5j)	(7.187522159309026+0j)
(7875030817.687068+5j)	(7.187522159309026+0j)
(7467475888.71533+5j)	(7.187522159309026+0j)
(7959654264.932111+5j)	(7.187522159309026+0j)
(7700047135.910954+5j)	(7.260107510522924+0j)
(8341526717.947923+5j)	(7.260107510522924+0j)
(8362086701.459312+5j)	(7.260107510522924+0j)
(7460228113.774496+5j)	(7.260107510522924+0j)
(7839476817.221597+5j)	(7.260107510522924+0j)
(8190939558.1717415+5j)	(7.260107510522924+0j)
(8161115502.699207+5j)	(7.260107510522924+0j)
(8148027369.244002+5j)	(7.260107510522924+0j)
(8296075172.378355+5j)	(7.260107510522924+0j)
(7487232701.800516+5j)	(7.260107510522924+0j)
(7523532240.82506+5j)	(7.260107510522924+0j)
(8181693387.74939+5j)	(7.260107510522924+0j)
(7707268209.767352+5j)	(7.260107510522924+0j)
(8005202414.295182+5j)	(7.260107510522924+0j)
(8338369732.766279+5j)	(7.260107510522924+0j)
(6120675540.052975+5j)	(7.260107510522924+0j)
(7187169840.430363+5j)	(7.260107510522924+0j)
(8008357325.808115+5j)	(7.260107510522924+0j)
(8014904069.044522+5j)	(7.260107510522924+0j)
(8183899221.758696+5j)	(7.260107510522924+0j)
(8150350269.178911+5j)	(7.260107510522924+0j)
(8337958106.285755+5j)	(7.260107510522924+0j)
(7688327628.90509+5j)	(7.260107510522924+0j)
(7951788133.308055+5j)	(7.260107510522924+0j)
(8156980767.625051+5j)	(7.260107510522924+0j)
(8282669046.792049+5j)	(7.260107510522924+0j)
(7434073747.673999+5j)	(7.260107510522924+0j)
(8215365841.527011+5j)	(7.260107510522924+0j)
(7853076529.275619+5j)	(7.260107510522924+0j)
(8332509060.041318+5j)	(7.260107510522924+0j)
(7928152471.172565+5j)	(7.260107510522924+0j)
(7791390074.06468+5j)	(7.260107510522924+0j)
(7814080555.058903+5j)	(7.260107510522924+0j)
(7884346088.782384+5j)	(7.260107510522924+0j)
(7569464338.141617+5j)	(7.260107510522924+0j)
(7992688126.515684+5j)	(7.260107510522924+0j)
(6728541364.387984+5j)	(7.260107510522924+0j)
(8195302313.72319+5j)	(7.260107510522924+0j)
(8261206073.235472+5j)	(7.260107510522924+0j)
(8348615904.593056+5j)	(7.260107510522924+0j)
(8312317478.998351+5j)	(7.260107510522924+0j)
(7837658922.282816+5j)	(7.260107510522924+0j)
(7871117292.353783+5j)	(7.260107510522924+0j)
(7809451367.579746+5j)	(7.260107510522924+0j)
(7933425463.441209+5j)	(7.260107510522924+0j)
(8053922847.282442+5j)	(7.260107510522924+0j)
(8113575866.230825+5j)	(7.260107510522924+0j)
(8085419765.378289+5j)	(7.260107510522924+0j)
(8116617259.108214+5j)	(7.260107510522924+0j)
(8291548218.942856+5j)	(7.260107510522924+0j)
(7987142327.856985+5j)	(7.260107510522924+0j)
(7523002501.542864+5j)	(7.260107510522924+0j)
(7902457840.228163+5j)	(7.260107510522924+0j)
(8149013317.616163+5j)	(7.260107510522924+0j)
(7680796266.536404+5j)	(7.260107510522924+0j)
(7396053267.204971+5j)	(7.260107510522924+0j)
(8323514234.699627+5j)	(7.260107510522924+0j)
(8276968205.4038315+5j)	(7.260107510522924+0j)
(8123693043.360731+5j)	(7.260107510522924+0j)
(7581247979.418667+5j)	(7.260107510522924+0j)
(8050288647.008362+5j)	(7.260107510522924+0j)
(8249645772.954115+5j)	(7.260107510522924+0j)
(7931985604.943091+5j)	(7.260107510522924+0j)
(7990933869.942752+5j)	(7.260107510522924+0j)
(7539775180.523652+5j)	(7.260107510522924+0j)
(7861346819.163826+5j)	(7.260107510522924+0j)
(7860630788.302895+5j)	(7.260107510522924+0j)
(8091355866.046167+5j)	(7.260107510522924+0j)
(7732417218.786285+5j)	(7.260107510522924+0j)
(8265742192.6297655+5j)	(7.260107510522924+0j)
(6448438778.492185+5j)	(7.260107510522924+0j)
(7514317929.182508+5j)	(7.260107510522924+0j)
(8052660964.983064+5j)	(7.260107510522924+0j)
(6447471361.899284+5j)	(7.260107510522924+0j)
(7862871208.613372+5j)	(7.260107510522924+0j)
(8182794790.555009+5j)	(7.260107510522924+0j)
(8222548499.451296+5j)	(7.260107510522924+0j)
(8012049259.422058+5j)	(7.260107510522924+0j)
(6830549303.879673+5j)	(7.260107510522924+0j)
(7696524644.748976+5j)	(7.260107510522924+0j)
(8250116870.065947+5j)	(7.260107510522924+0j)
(7943258708.409247+5j)	(7.260107510522924+0j)
(7964821938.993082+5j)	(7.260107510522924+0j)
(7424603531.344687+5j)	(7.260107510522924+0j)
(8158316811.721588+5j)	(7.260107510522924+0j)
(8087754302.388627+5j)	(7.260107510522924+0j)
(8336734656.6956625+5j)	(7.260107510522924+0j)
(8345117037.028484+5j)	(7.260107510522924+0j)
(8209500399.892416+5j)	(7.260107510522924+0j)
(7993737856.606617+5j)	(7.260107510522924+0j)
(8220104935.946985+5j)	(7.260107510522924+0j)
(7619302078.863302+5j)	(7.260107510522924+0j)
(7977582516.115595+5j)	(7.260107510522924+0j)
(7889134887.405096+5j)	(7.260107510522924+0j)
(7106067626.886485+5j)	(7.260107510522924+0j)
(7787683250.961157+5j)	(7.260107510522924+0j)
(8357049621.444705+5j)	(7.260107510522924+0j)
(7381877685.368965+5j)	(7.260107510522924+0j)
(8088584423.717657+5j)	(7.260107510522924+0j)
(5739418461.747934+5j)	(7.260107510522924+0j)
(7893742979.631174+5j)	(7.260107510522924+0j)
(7410295946.645716+5j)	(7.260107510522924+0j)
(7629846798.979696+5j)	(7.260107510522924+0j)
(8350847416.689722+5j)	(7.260107510522924+0j)
(7636177893.827509+5j)	(7.260107510522924+0j)
(7834853106.044468+5j)	(7.260107510522924+0j)
(7651808705.5845585+5j)	(7.260107510522924+0j)
(7824371592.89427+5j)	(7.260107510522924+0j)
(7999936155.169613+5j)	(7.260107510522924+0j)
(8189725189.099236+5j)	(7.260107510522924+0j)
(8064888588.042427+5j)	(7.260107510522924+0j)
(8194152457.467472+5j)	(7.260107510522924+0j)
(7821378285.3520775+5j)	(7.260107510522924+0j)
(7692161929.8566+5j)	(7.260107510522924+0j)
(7202369858.432674+5j)	(7.260107510522924+0j)
(8109135092.804457+5j)	(7.260107510522924+0j)
(8143838962.068111+5j)	(7.260107510522924+0j)
(7947538891.2429695+5j)	(7.260107510522924+0j)
(7142916552.173097+5j)	(7.260107510522924+0j)
(7865585588.984966+5j)	(7.260107510522924+0j)
(7357418201.359408+5j)	(7.260107510522924+0j)
(8058216637.936002+5j)	(7.260107510522924+0j)
(7578798703.482851+5j)	(7.260107510522924+0j)
(8057170843.546478+5j)	(7.260107510522924+0j)
(7322152236.051533+5j)	(7.260107510522924+0j)
(8227277483.819667+5j)	(7.260107510522924+0j)
(8098469852.662592+5j)	(7.260107510522924+0j)
(7249068440.236147+5j)	(7.260107510522924+0j)
(8207375909.577656+5j)	(7.260107510522924+0j)
(7816214931.339899+5j)	(7.260107510522924+0j)
(8341544309.458579+5j)	(7.260107510522924+0j)
(7867430210.633392+5j)	(7.260107510522924+0j)
(6937383464.541919+5j)	(7.260107510522924+0j)
(8323575888.378586+5j)	(7.260107510522924+0j)
(7250304141.369787+5j)	(7.304388326157195+0j)
(8225164357.59387+5j)	(7.304388326157195+0j)
(7936796329.190678+5j)	(7.304388326157195+0j)
(7939174154.951471+5j)	(7.304388326157195+0j)
(8269393333.397549+5j)	(7.304388326157195+0j)
(8348225946.0267105+5j)	(7.304388326157195+0j)
(8064421384.340374+5j)	(7.304388326157195+0j)
(8355701245.326067+5j)	(7.304388326157195+0j)
(8284046363.067132+5j)	(7.304388326157195+0j)
(6470414187.698766+5j)	(7.304388326157195+0j)
(6579044946.530054+5j)	(7.304388326157195+0j)
(6846492942.540279+5j)	(7.304388326157195+0j)
(7773937591.123357+5j)	(7.304388326157195+0j)
(8273982100.755433+5j)	(7.304388326157195+0j)
(8196441830.579693+5j)	(7.304388326157195+0j)
(8087842116.070087+5j)	(7.304388326157195+0j)
(7965677879.107899+5j)	(7.304388326157195+0j)
(7573670543.912365+5j)	(7.304388326157195+0j)
(8215820788.937576+5j)	(7.304388326157195+0j)
(7867993785.183611+5j)	(7.304388326157195+0j)
(8300529011.9823265+5j)	(7.304388326157195+0j)
(7011930897.576021+5j)	(7.304388326157195+0j)
(8219451574.399173+5j)	(7.304388326157195+0j)
(7814972149.013155+5j)	(7.304388326157195+0j)
(8321975011.918945+5j)	(7.304388326157195+0j)
(8156724199.556643+5j)	(7.304388326157195+0j)
(8267783043.004118+5j)	(7.304388326157195+0j)
(8171944151.065588+5j)	(7.304388326157195+0j)
(7383040413.271341+5j)	(7.304388326157195+0j)
(8322164707.799295+5j)	(7.304388326157195+0j)
(8107826141.8655815+5j)	(7.304388326157195+0j)
(8078398590.95947+5j)	(7.304388326157195+0j)
(8218439861.629223+5j)	(7.304388326157195+0j)
(8043099016.008934+5j)	(7.304388326157195+0j)
(7975297936.516032+5j)	(7.304388326157195+0j)
(7802472475.729132+5j)	(7.304388326157195+0j)
(7422514058.250647+5j)	(7.304388326157195+0j)
(8233195760.488909+5j)	(7.304388326157195+0j)
(7580962604.51909+5j)	(7.304388326157195+0j)
(7981961497.643122+5j)	(7.304388326157195+0j)
(6821178134.538902+5j)	(7.304388326157195+0j)
(7809835899.174528+5j)	(7.304388326157195+0j)
(8301335805.8735+5j)	(7.304388326157195+0j)
(6583058573.041438+5j)	(7.304388326157195+0j)
(8285751125.523573+5j)	(7.304388326157195+0j)
(7642581615.286547+5j)	(7.304388326157195+0j)
(6917532785.705961+5j)	(7.304388326157195+0j)
(8079246437.641903+5j)	(7.304388326157195+0j)
(8233140221.274176+5j)	(7.304388326157195+0j)
(7984392803.3352+5j)	(7.304388326157195+0j)
(8247666921.880213+5j)	(7.304388326157195+0j)
(8097997588.948057+5j)	(7.304388326157195+0j)
(8268510349.385364+5j)	(7.304388326157195+0j)
(6589105920.390095+5j)	(7.304388326157195+0j)
(8013796398.076654+5j)	(7.304388326157195+0j)
(7857108063.311993+5j)	(7.304388326157195+0j)
(8299633420.382408+5j)	(7.304388326157195+0j)
(8193357935.757013+5j)	(7.304388326157195+0j)
(8030094014.228217+5j)	(7.304388326157195+0j)
(7089634535.950163+5j)	(7.304388326157195+0j)
(8354399476.478913+5j)	(7.304388326157195+0j)
(8196079429.242826+5j)	(7.304388326157195+0j)
(8016258845.026491+5j)	(7.304388326157195+0j)
(8260805498.655545+5j)	(7.304388326157195+0j)
(7190416921.996029+5j)	(7.304388326157195+0j)
(7981633304.386434+5j)	(7.304388326157195+0j)
(8322321208.846489+5j)	(7.304388326157195+0j)
(7689783271.345686+5j)	(7.304388326157195+0j)
(8055136463.412061+5j)	(7.304388326157195+0j)
(7894501759.551171+5j)	(7.304388326157195+0j)
(8285885135.606327+5j)	(7.304388326157195+0j)
(7633750092.058035+5j)	(7.304388326157195+0j)
(8267172679.229355+5j)	(7.304388326157195+0j)
(8056196176.254028+5j)	(7.304388326157195+0j)
(8345754929.7728405+5j)	(7.304388326157195+0j)
(8204032814.423924+5j)	(7.304388326157195+0j)
(7955150351.253891+5j)	(7.304388326157195+0j)
(8099684178.458141+5j)	(7.304388326157195+0j)
(8025644800.140888+5j)	(7.304388326157195+0j)
(8275238806.780612+5j)	(7.304388326157195+0j)
(8227153757.928382+5j)	(7.304388326157195+0j)
(8259839290.61508+5j)	(7.304388326157195+0j)
(8022792950.773716+5j)	(7.304388326157195+0j)
(8311437736.9784565+5j)	(7.304388326157195+0j)
(7500650590.872602+5j)	(7.304388326157195+0j)
(7716601170.666527+5j)	(7.304388326157195+0j)
(8286289942.707471+5j)	(7.304388326157195+0j)
(7948692267.723444+5j)	(7.304388326157195+0j)
(8318604121.23797+5j)	(7.304388326157195+0j)
(8092283151.365013+5j)	(7.304388326157195+0j)
(8351748692.548201+5j)	(7.304388326157195+0j)
(7939613986.425541+5j)	(7.304388326157195+0j)
(8279822327.01987+5j)	(7.304388326157195+0j)
(7170492016.711487+5j)	(7.304388326157195+0j)
(8359615316.053846+5j)	(7.304388326157195+0j)
(8238243738.310593+5j)	(7.304388326157195+0j)
(8261218047.421724+5j)	(7.304388326157195+0j)
(8193500780.000399+5j)	(7.304388326157195+0j)
(6371088450.633511+5j)	(7.304388326157195+0j)
(8262454052.516717+5j)	(7.304388326157195+0j)
(8010113832.095783+5j)	(7.304388326157195+0j)
(7855148991.1615095+5j)	(7.304388326157195+0j)
(8258784213.233136+5j)	(7.304388326157195+0j)
(6836401064.770933+5j)	(7.304388326157195+0j)
(8054599312.87285+5j)	(7.304388326157195+0j)
(8169288904.186754+5j)	(7.304388326157195+0j)
(7938681770.274108+5j)	(7.304388326157195+0j)
(8301130588.964093+5j)	(7.304388326157195+0j)
(8209639745.91885+5j)	(7.304388326157195+0j)
(7858253426.462225+5j)	(7.304388326157195+0j)
(7308443713.651664+5j)	(7.304388326157195+0j)
(8336115496.733164+5j)	(7.304388326157195+0j)
(7730505237.142299+5j)	(7.304388326157195+0j)
(7952648374.953747+5j)	(7.304388326157195+0j)
(7981211861.485018+5j)	(7.304388326157195+0j)
(7830432274.439193+5j)	(7.304388326157195+0j)
(8082981691.426078+5j)	(7.304388326157195+0j)
(8401489979.198288+5j)	(7.304388326157195+0j)
(8270546326.711684+5j)	(7.304388326157195+0j)
(8186179415.903945+5j)	(7.304388326157195+0j)
(8217928416.023424+5j)	(7.304388326157195+0j)
(8181291246.973726+5j)	(7.304388326157195+0j)
(8348060052.018517+5j)	(7.304388326157195+0j)
(8042360131.468208+5j)	(7.304388326157195+0j)
(7579716727.691949+5j)	(7.162164215557035+0j)
(7790207667.575574+5j)	(7.162164215557035+0j)
(6767881078.346074+5j)	(7.162164215557035+0j)
(8261679768.309353+5j)	(7.162164215557035+0j)
(6475790770.271654+5j)	(7.162164215557035+0j)
(8237905304.513672+5j)	(7.162164215557035+0j)
(7934366625.166304+5j)	(7.162164215557035+0j)
(7471856402.689496+5j)	(7.162164215557035+0j)
(7215638734.912682+5j)	(7.162164215557035+0j)
(7942349958.031869+5j)	(7.162164215557035+0j)
(7827858408.613779+5j)	(7.162164215557035+0j)
(7812927952.86256+5j)	(7.162164215557035+0j)
(7767946728.824028+5j)	(7.162164215557035+0j)
(6761161061.727788+5j)	(7.162164215557035+0j)
(6988836066.132259+5j)	(7.162164215557035+0j)
(8120346860.9439+5j)	(7.162164215557035+0j)
(7745965820.236877+5j)	(7.162164215557035+0j)
(8194498436.27572+5j)	(7.162164215557035+0j)
(8236035793.5440855+5j)	(7.162164215557035+0j)
(7169827971.27055+5j)	(7.162164215557035+0j)
(8248217115.625465+5j)	(7.162164215557035+0j)
(8188752420.071243+5j)	(7.162164215557035+0j)
(7838695809.739618+5j)	(7.162164215557035+0j)
(7613737185.420568+5j)	(7.162164215557035+0j)
(8125394645.002215+5j)	(7.162164215557035+0j)
(7771565032.537584+5j)	(7.162164215557035+0j)
(8129218340.40811+5j)	(7.162164215557035+0j)
(8371169872.722344+5j)	(7.162164215557035+0j)
(7127938796.661011+5j)	(7.162164215557035+0j)
(7837751527.465979+5j)	(7.162164215557035+0j)
(8320673165.12793+5j)	(7.162164215557035+0j)
(7068059235.663412+5j)	(7.162164215557035+0j)
(8256871272.927664+5j)	(7.162164215557035+0j)
(7943489497.290691+5j)	(7.162164215557035+0j)
(8090022070.039904+5j)	(7.162164215557035+0j)
(8167547545.569293+5j)	(7.162164215557035+0j)
(7566398937.479522+5j)	(7.162164215557035+0j)
(8216208190.152662+5j)	(7.162164215557035+0j)
(8337530726.995323+5j)	(7.162164215557035+0j)
(8258127827.141943+5j)	(7.162164215557035+0j)
(8312048333.768018+5j)	(7.162164215557035+0j)
(8267898521.091335+5j)	(7.162164215557035+0j)
(8124275290.937097+5j)	(7.162164215557035+0j)
(8342345790.62084+5j)	(7.162164215557035+0j)
(8174462960.268698+5j)	(7.162164215557035+0j)
(7415118546.462948+5j)	(7.162164215557035+0j)
(8059517889.08861+5j)	(7.162164215557035+0j)
(6819754753.496847+5j)	(7.162164215557035+0j)
(8052181210.904078+5j)	(7.162164215557035+0j)
(7374829115.260246+5j)	(7.162164215557035+0j)
(7093790884.899644+5j)	(7.162164215557035+0j)
(8260375149.825981+5j)	(7.162164215557035+0j)
(8335319235.101449+5j)	(7.162164215557035+0j)
(7840969122.943105+5j)	(7.162164215557035+0j)
(8022389051.552395+5j)	(7.162164215557035+0j)
(7739473912.17119+5j)	(7.162164215557035+0j)
(8102227731.977987+5j)	(7.162164215557035+0j)
(8026830745.999367+5j)	(7.162164215557035+0j)
(8189307309.898606+5j)	(7.162164215557035+0j)
(8221616922.784601+5j)	(7.162164215557035+0j)
(8340344585.403936+5j)	(7.162164215557035+0j)
(7390713743.025661+5j)	(7.162164215557035+0j)
(7338536735.514502+5j)	(7.162164215557035+0j)
(8189944790.43573+5j)	(7.162164215557035+0j)
(7614673011.965982+5j)	(7.162164215557035+0j)
(8229008148.405809+5j)	(7.162164215557035+0j)
(8131085301.5252905+5j)	(7.162164215557035+0j)
(6600135589.479001+5j)	(7.162164215557035+0j)
(8244565708.284231+5j)	(7.162164215557035+0j)
(6751719380.496999+5j)	(7.162164215557035+0j)
(7814652752.578304+5j)	(7.162164215557035+0j)
(7924443865.081794+5j)	(7.162164215557035+0j)
(8281287045.339748+5j)	(7.162164215557035+0j)
(8286227146.457228+5j)	(7.162164215557035+0j)
(7980777006.755926+5j)	(7.162164215557035+0j)
(8121431138.185904+5j)	(7.162164215557035+0j)
(7776422367.304062+5j)	(7.162164215557035+0j)
(7238744583.72156+5j)	(7.162164215557035+0j)
(8325111931.965914+5j)	(7.162164215557035+0j)
(7067978028.082642+5j)	(7.162164215557035+0j)
(8214201321.774265+5j)	(7.162164215557035+0j)
(8000555744.075041+5j)	(7.162164215557035+0j)
(7877194247.303963+5j)	(7.162164215557035+0j)
(8021321463.854753+5j)	(7.162164215557035+0j)
(7270801721.339474+5j)	(7.162164215557035+0j)
(7833422666.787703+5j)	(7.162164215557035+0j)
(8358692949.594305+5j)	(7.162164215557035+0j)
(6897557464.77838+5j)	(7.162164215557035+0j)
(8307354623.768342+5j)	(7.162164215557035+0j)
(8153695464.912411+5j)	(7.162164215557035+0j)
(8334616687.594177+5j)	(7.162164215557035+0j)
(7604275307.590513+5j)	(7.162164215557035+0j)
(8336380285.007411+5j)	(7.162164215557035+0j)
(7148638776.694702+5j)	(7.162164215557035+0j)
(6092732543.204353+5j)	(7.162164215557035+0j)
(7425114540.531951+5j)	(7.162164215557035+0j)
(8354411468.089611+5j)	(7.162164215557035+0j)
(8118070656.51493+5j)	(7.162164215557035+0j)
(7518402454.945509+5j)	(7.162164215557035+0j)
(8144439153.679327+5j)	(7.162164215557035+0j)
(7828631051.780674+5j)	(7.162164215557035+0j)
(7751798731.005533+5j)	(7.162164215557035+0j)
(7775629513.079999+5j)	(7.162164215557035+0j)
(7927217804.823814+5j)	(7.162164215557035+0j)
(7691976559.645556+5j)	(7.162164215557035+0j)
(8252511489.528579+5j)	(7.162164215557035+0j)
(7653192891.92869+5j)	(7.162164215557035+0j)
(8270444944.557323+5j)	(7.162164215557035+0j)
(7075803684.2171135+5j)	(7.162164215557035+0j)
(7962279634.255598+5j)	(7.162164215557035+0j)
(6964982789.22034+5j)	(7.162164215557035+0j)
(8208824596.965261+5j)	(7.162164215557035+0j)
(6784317177.091307+5j)	(7.162164215557035+0j)
(7193832395.108019+5j)	(7.162164215557035+0j)
(7209871108.189784+5j)	(7.162164215557035+0j)
(7847444624.881098+5j)	(7.162164215557035+0j)
(7866260839.160704+5j)	(7.162164215557035+0j)
(8240710959.452577+5j)	(7.162164215557035+0j)
(8206347690.813069+5j)	(7.162164215557035+0j)
(7016217656.4224825+5j)	(7.162164215557035+0j)
(7857050046.871364+5j)	(7.162164215557035+0j)
(7618222223.879751+5j)	(7.162164215557035+0j)
(7759426185.362537+5j)	(7.162164215557035+0j)
(7739706422.55188+5j)	(7.162164215557035+0j)
(8303271493.527903+5j)	(7.162164215557035+0j)
(8254460841.499608+5j)	(7.162164215557035+0j)
(7631763352.59885+5j)	(7.162164215557035+0j)
(7826338863.743753+5j)	(7.162164215557035+0j)
(7589889709.136038+5j)	(7.162164215557035+0j)
(8179304023.290903+5j)	(7.162164215557035+0j)
(7476533658.8014965+5j)	(7.162164215557035+0j)
(7526868308.918585+5j)	(7.162164215557035+0j)
(7963798552.968628+5j)	(7.162164215557035+0j)
(8161367916.913509+5j)	(7.162164215557035+0j)
(6884207873.42651+5j)	(7.162164215557035+0j)
(8220319553.008352+5j)	(7.162164215557035+0j)
(7896761195.879645+5j)	(7.162164215557035+0j)
(8191795351.3687105+5j)	(7.6470792611283125+0j)
(8260300255.12918+5j)	(7.6470792611283125+0j)
(7374362155.980612+5j)	(7.6470792611283125+0j)
(8318816571.733306+5j)	(7.6470792611283125+0j)
(8228548295.129629+5j)	(7.6470792611283125+0j)
